date/time,Payment Type,order id,description,total,Transaction Type,Invoice Date,Order Id,Shipment Date,Order Date,Shipment Item Id,Item Description,Invoice Amount
,,,,,Shipment,2024-06-07 12:45:26,704-7024236-8234426,2024-06-07 17:50:11,2024-06-07 12:40:18,392116616059.0,Product A,594.0
,,,,,Shipment,2024-06-07 12:46:57,204-9282230-0430678,2024-06-07 15:19:43,2024-06-07 12:41:02,393080797298.0,Product A,920.0
,,,,,Return,2024-06-07 12:46:57,204-9282230-0430678,2024-06-07 15:19:43,2024-06-07 12:41:02,393080797298.0,Product A,-920.0
,,,,,Shipment,2024-06-07 12:47:13,171-4258148-4672243,2024-06-08 00:42:37,2024-06-06 15:49:30,393093768374.0,Product A,616.0
,,,,,Shipment,2024-06-07 12:51:11,404-9310931-4634614,2024-06-07 15:14:36,2024-06-07 12:45:42,393642437390.0,Product A,616.0
,,,,,Shipment,2024-06-07 12:58:16,504-9783138-4695010,2024-06-08 01:07:40,2024-06-07 07:22:25,394166529798.0,Product A,1145.0
,,,,,Return,2024-06-07 12:58:16,504-9783138-4695010,2024-06-08 01:07:40,2024-06-07 07:22:25,394166529798.0,Product A,-1145.0
,,,,,Shipment,2024-06-07 12:59:11,804-1387357-3695657,2024-06-07 15:19:42,2024-06-07 12:53:32,393662588164.0,Product A,383.0
,,,,,Shipment,2024-06-07 13:01:43,704-6416790-2451319,2024-06-07 16:27:18,2024-06-07 09:01:31,392687856478.0,Product A,347.0
,,,,,Shipment,2024-06-07 13:03:32,404-2300705-8470967,2024-06-08 00:27:38,2024-06-07 12:58:16,393653396579.0,Product A,366.0
,,,,,Shipment,2024-06-07 13:07:13,704-9905732-6091865,2024-06-07 17:25:41,2024-06-07 00:29:20,394209574325.0,Product A,340.0
,,,,,Shipment,2024-06-07 13:07:17,604-0746231-4353023,2024-06-07 15:31:55,2024-06-07 13:02:05,393648599767.0,Product A,664.0
,,,,,Shipment,2024-06-07 13:11:19,171-1531498-8376850,2024-06-07 15:22:12,2024-06-07 12:59:31,393109685878.0,Product A,325.0
,,,,,Shipment,2024-06-07 13:12:09,704-3058953-1234402,2024-06-07 19:51:12,2024-06-07 09:12:02,394208031095.0,Product A,510.0
,,,,,Shipment,2024-06-07 13:14:28,504-1012980-6436313,2024-06-07 17:42:37,2024-06-07 13:09:20,393097983763.0,Product A,366.0
,,,,,Shipment,2024-06-07 13:15:11,171-2832390-3236336,2024-06-07 15:19:40,2024-06-07 13:09:28,394167504816.0,Product A,676.0
,,,,,Shipment,2024-06-07 13:16:01,171-3329855-4230030,2024-06-07 17:36:38,2024-06-07 11:24:26,393094419281.0,Product A,409.0
,,,,,Shipment,2024-06-07 13:25:12,504-7387341-2236364,2024-06-07 15:19:00,2024-06-07 13:23:52,394211141283.0,Product A,676.0
,,,,,Return,2024-06-07 13:25:12,504-7387341-2236364,2024-06-07 15:19:00,2024-06-07 13:23:52,394211141283.0,Product A,-676.0
,,,,,Shipment,2024-06-07 13:27:36,404-3479172-9119048,2024-06-07 18:51:59,2024-06-07 09:26:58,393665877981.0,Product A,640.0
,,,,,Shipment,2024-06-07 13:29:45,704-1898603-9078388,2024-06-07 20:27:38,2024-06-07 10:14:17,393125716497.0,Product A,493.0
,,,,,Return,2024-06-07 13:29:45,704-1898603-9078388,2024-06-07 20:27:38,2024-06-07 10:14:17,393125716497.0,Product A,-493.0
,,,,,Shipment,2024-06-07 13:30:33,804-0002809-9772289,2024-06-07 15:13:56,2024-06-07 13:25:13,392659497341.0,Product A,635.0
,,,,,Shipment,2024-06-07 13:44:16,171-3441882-3172606,2024-06-08 15:43:58,2024-06-07 09:43:50,393668223116.0,Product A,455.0
,,,,,Return,2024-06-07 13:44:16,171-3441882-3172606,2024-06-08 15:43:58,2024-06-07 09:43:50,393668223116.0,Product A,-455.0
,,,,,Shipment,2024-06-07 13:45:45,704-0578363-9270737,2024-06-07 20:14:43,2024-06-07 13:40:37,394213323669.0,Product A,375.0
,,,,,Shipment,2024-06-07 13:46:12,804-9647797-9032336,2024-06-08 02:51:10,2024-06-06 09:36:51,393704741095.0,Product A,347.0
,,,,,Shipment,2024-06-07 13:47:26,504-3803064-9670119,2024-06-16 08:36:36,2024-06-07 09:47:17,394211201434.0,Product A,1209.0
,,,,,Shipment,2024-06-07 13:48:21,604-4706533-7676289,2024-06-07 18:45:13,2024-06-06 14:36:12,392663408350.0,Product A,493.0
,,,,,Shipment,2024-06-07 13:51:24,504-3682481-1330019,2024-06-07 20:10:41,2024-06-06 21:40:21,394195372640.0,Product A,172.0
,,,,,Return,2024-06-07 13:51:24,504-3682481-1330019,2024-06-07 20:10:41,2024-06-06 21:40:21,394195372640.0,Product A,-172.0
,,,,,Shipment,2024-06-07 13:57:13,204-2991370-0319415,2024-06-07 18:05:17,2024-06-07 11:54:10,393666040775.0,Product A,347.0
,,,,,Shipment,2024-06-07 13:58:38,604-3550780-0438802,2024-06-08 03:03:03,2024-06-07 09:52:45,392116803023.0,Product A,664.0
,,,,,Shipment,2024-06-07 13:59:13,304-5726039-3193197,2024-06-08 15:39:27,2024-06-07 09:58:51,393659797028.0,Product A,2537.0
,,,,,Shipment,2024-06-07 13:59:28,604-7130051-7515060,2024-06-08 00:12:35,2024-06-07 13:54:21,392647225422.0,Product A,787.1
,,,,,Shipment,2024-06-07 14:04:21,504-0194322-1270995,2024-06-07 17:23:03,2024-06-07 10:04:10,393682076425.0,Product A,549.0
,,,,,Return,2024-06-07 14:04:21,504-0194322-1270995,2024-06-07 17:23:03,2024-06-07 10:04:10,393682076425.0,Product A,-549.0
,,,,,Shipment,2024-06-07 14:07:59,204-7108080-4178909,2024-06-08 03:04:15,2024-06-07 10:07:53,393129210064.0,Product A,769.0
,,,,,Shipment,2024-06-07 14:09:53,304-5319962-3434490,2024-06-11 15:43:20,2024-06-07 10:09:25,394211653665.0,Product A,402.91
,,,,,Shipment,2024-06-07 14:11:19,504-9801937-9215860,2024-06-07 18:44:10,2024-06-07 14:06:11,392623958466.0,Product A,573.0
,,,,,Shipment,2024-06-07 14:17:14,504-7582163-1197907,2024-06-07 22:09:16,2024-06-07 10:17:07,393085018571.0,Product A,1310.0
,,,,,Return,2024-06-07 14:17:14,504-7582163-1197907,2024-06-07 22:09:16,2024-06-07 10:17:07,393085018571.0,Product A,-1310.0
,,,,,Shipment,2024-06-07 14:18:32,304-7076280-1695081,2024-06-07 16:24:17,2024-06-07 14:10:04,394209430224.0,Product A,1476.0
,,,,,Shipment,2024-06-07 14:19:03,204-7248601-1019448,2024-06-07 22:25:12,2024-06-07 10:18:54,392116864684.0,Product A,1161.0
,,,,,Shipment,2024-06-07 14:22:53,704-7718014-2070577,2024-06-07 17:02:33,2024-06-07 14:17:50,392076161570.0,Product A,646.0
,,,,,Shipment,2024-06-07 14:28:33,204-0847137-2515864,2024-06-07 17:11:33,2024-06-07 14:23:25,393666722800.0,Product A,1360.0
,,,,,Return,2024-06-07 14:28:33,204-0847137-2515864,2024-06-07 17:11:33,2024-06-07 14:23:25,393666722800.0,Product A,-1360.0
,,,,,Shipment,2024-06-07 14:29:03,504-5955030-8238042,2024-06-08 15:43:26,2024-06-07 08:55:41,392093821258.0,Product A,630.0
,,,,,Shipment,2024-06-07 14:38:33,504-4535929-5011844,2024-06-09 15:13:44,2024-06-07 10:38:02,394178051943.0,Product A,1360.0
,,,,,Shipment,2024-06-07 14:44:03,204-6522839-6691821,2024-06-08 10:00:38,2024-06-07 10:43:50,393129317095.0,Product A,1320.0
,,,,,Shipment,2024-06-07 14:44:41,704-8474960-3632120,2024-06-07 17:25:18,2024-06-07 14:39:37,392631156996.0,Product A,1336.0
,,,,,Shipment,2024-06-07 14:48:18,404-2840707-0315685,2024-06-07 19:52:37,2024-06-07 10:35:59,394211634117.0,Product A,1279.0
,,,,,Shipment,2024-06-07 14:58:49,804-1787520-2099053,2024-06-08 15:51:06,2024-06-07 10:56:18,392116984331.0,Product A,1820.0
,,,,,Shipment,2024-06-07 15:00:00,804-6733627-6236510,2024-06-08 03:29:39,2024-06-07 10:11:16,394213642279.0,Product A,1181.0
,,,,,Shipment,2024-06-07 15:06:48,604-0510510-2472078,2024-06-08 02:41:47,2024-06-07 11:06:40,392094672039.0,Product A,366.0
,,,,,Shipment,2024-06-07 15:06:58,604-8375355-6570119,2024-06-08 02:41:42,2024-06-07 11:04:28,392688459804.0,Product A,798.0
,,,,,Shipment,2024-06-07 15:15:03,404-9159624-5291429,2024-06-08 04:17:11,2024-06-07 11:11:52,393671747565.0,Product A,1145.0
,,,,,Shipment,2024-06-07 15:16:20,704-8110533-1111664,2024-06-07 19:34:11,2024-06-07 11:16:14,393659798126.0,Product A,664.0
,,,,,Shipment,2024-06-07 15:18:47,504-0194661-0399656,2024-06-10 00:12:39,2024-06-06 21:56:00,394208513655.0,Product A,640.0
,,,,,Shipment,2024-06-07 15:20:49,204-0748406-2499098,2024-06-07 22:14:34,2024-06-07 15:15:43,392632941289.0,Product A,559.0
,,,,,Shipment,2024-06-07 15:26:31,504-5841524-0399285,2024-06-08 15:39:57,2024-06-06 18:50:22,392117066299.0,Product A,1310.0
,,,,,Shipment,2024-06-07 15:28:50,404-6498607-8232341,2024-06-07 16:49:34,2024-06-07 15:27:37,394167992551.0,Product A,1007.0
,,,,,Shipment,2024-06-07 15:34:05,504-6222937-4295046,2024-06-07 19:55:38,2024-06-07 15:29:01,393666885004.0,Product A,618.0
,,,,,Shipment,2024-06-07 15:35:29,404-7054577-7193562,2024-06-08 00:56:11,2024-06-07 11:35:20,393674342565.0,Product A,336.0
,,,,,Shipment,2024-06-07 15:43:37,804-5719146-9574146,2024-06-09 15:59:19,2024-06-07 11:43:10,393095292107.0,Product A,1160.0
,,,,,Shipment,2024-06-07 15:48:45,604-4313184-7659764,2024-06-07 21:19:13,2024-06-07 15:43:37,393105423986.0,Product A,306.0
,,,,,Shipment,2024-06-07 15:57:13,604-8984224-6019699,2024-06-07 20:35:20,2024-06-07 10:33:59,394174980985.0,Product A,1574.0
,,,,,Shipment,2024-06-07 16:11:47,204-9018723-9072878,2024-06-07 21:05:28,2024-06-07 15:39:51,392084484150.0,Product A,510.0
,,,,,Shipment,2024-06-07 16:15:34,604-7030385-1695477,2024-06-08 00:00:14,2024-06-07 16:10:23,392688711841.0,Product A,739.0
,,,,,Shipment,2024-06-07 16:16:31,504-7417305-2697924,2024-06-10 16:23:58,2024-06-07 12:16:11,392117215306.0,Product A,549.0
,,,,,Shipment,2024-06-07 16:18:20,804-7241085-1536176,2024-06-07 23:26:34,2024-06-07 12:15:42,392641594969.0,Product A,537.0
,,,,,Shipment,2024-06-07 16:19:29,404-5402815-3297995,2024-06-07 19:05:35,2024-06-07 16:14:26,394178561044.0,Product A,684.0
,,,,,Shipment,2024-06-07 16:19:37,204-6863750-8236744,2024-06-08 14:35:37,2024-06-07 12:19:29,392664241795.0,Product A,510.0
,,,,,Shipment,2024-06-07 16:22:58,504-7938170-3515492,2024-06-07 21:17:38,2024-06-07 13:09:20,393129627187.0,Product A,383.0
,,,,,Shipment,2024-06-07 16:27:13,204-1215771-3015640,2024-06-08 15:43:03,2024-06-07 12:26:56,392633432017.0,Product A,383.0
,,,,,Shipment,2024-06-07 16:27:15,204-1215771-3015640,2024-06-08 15:37:57,2024-06-07 12:26:56,392655509803.0,Product A,495.0
,,,,,Shipment,2024-06-07 16:27:15,504-6574906-1559938,2024-06-07 23:22:14,2024-06-06 20:13:37,394211262028.0,Product A,594.0
,,,,,Shipment,2024-06-07 16:34:03,704-4693784-5338635,2024-06-08 00:35:12,2024-06-07 12:33:52,393705368670.0,Product A,594.0
,,,,,Shipment,2024-06-07 16:34:40,704-9441736-7197163,2024-06-08 02:59:10,2024-06-07 12:34:37,392117268215.0,Product A,1007.0
,,,,,Shipment,2024-06-07 16:38:16,804-7644422-7672067,2024-06-08 03:31:33,2024-06-07 11:29:17,393082745749.0,Product A,664.0
,,,,,Return,2024-06-07 16:38:16,804-7644422-7672067,2024-06-08 03:31:33,2024-06-07 11:29:17,393082745749.0,Product A,-664.0
,,,,,Shipment,2024-06-07 16:38:17,204-6374658-5455350,2024-06-08 01:05:13,2024-06-07 11:20:39,394165722444.0,Product A,347.0
,,,,,Shipment,2024-06-07 16:52:31,604-9894465-5315283,2024-06-08 15:34:39,2024-06-07 12:51:59,392086446917.0,Product A,563.0
,,,,,Shipment,2024-06-07 16:54:14,704-5390440-1317351,2024-06-07 20:12:13,2024-06-07 16:49:03,394210290888.0,Product A,375.0
,,,,,Shipment,2024-06-07 17:00:13,704-1260595-4672666,2024-06-08 03:39:34,2024-06-07 13:00:05,392074863523.0,Product A,731.0
,,,,,Shipment,2024-06-07 17:00:41,504-0321417-4576851,2024-06-10 04:50:49,2024-06-07 12:59:46,393677675592.0,Product A,347.0
,,,,,Shipment,2024-06-07 17:01:42,804-0096419-4032125,2024-06-08 14:56:19,2024-06-07 12:36:07,393662772983.0,Product A,824.0
,,,,,Shipment,2024-06-07 17:09:44,604-1746443-8276664,2024-06-08 00:35:36,2024-06-07 13:04:41,392645421981.0,Product A,510.0
,,,,,Return,2024-06-07 17:09:44,604-1746443-8276664,2024-06-08 00:35:36,2024-06-07 13:04:41,392645421981.0,Product A,-510.0
,,,,,Shipment,2024-06-07 17:11:00,204-3321585-1634063,2024-06-07 21:35:35,2024-06-07 14:16:23,393653905358.0,Product A,559.0
,,,,,Shipment,2024-06-07 17:14:30,504-6357280-6053814,2024-06-07 19:50:35,2024-06-07 17:09:21,393114200506.0,Product A,861.0
,,,,,Return,2024-06-07 17:14:30,504-6357280-6053814,2024-06-07 19:50:35,2024-06-07 17:09:21,393114200506.0,Product A,-861.0
,,,,,Shipment,2024-06-07 17:17:10,304-5893931-9693145,2024-06-08 03:02:15,2024-06-04 00:36:20,394213630449.0,Product A,594.0
,,,,,Shipment,2024-06-07 17:21:21,504-9576926-6515436,2024-06-09 00:04:14,2024-06-07 12:39:12,394199156980.0,Product A,415.0
,,,,,Shipment,2024-06-07 17:22:55,171-2589396-9319800,2024-06-08 00:35:12,2024-06-07 13:21:01,394211294164.0,Product A,409.0
,,,,,Shipment,2024-06-07 17:22:56,204-6621545-5576892,2024-06-09 15:13:33,2024-06-07 13:17:23,392665742432.0,Product A,1193.0
,,,,,Shipment,2024-06-07 17:24:27,504-9392083-6330629,2024-06-07 23:27:40,2024-06-07 14:42:14,392688960194.0,Product A,640.0
,,,,,Shipment,2024-06-07 17:31:18,304-5739189-4274179,2024-06-08 03:30:13,2024-06-07 13:26:48,393667071771.0,Product A,1209.0
,,,,,Shipment,2024-06-07 17:32:57,504-3771676-3276606,2024-06-12 15:49:58,2024-06-07 13:27:39,392632943187.0,Product A,1760.0
,,,,,Return,2024-06-07 17:32:57,504-3771676-3276606,2024-06-12 15:49:58,2024-06-07 13:27:39,392632943187.0,Product A,-1760.0
,,,,,Shipment,2024-06-07 17:36:19,171-7882430-5038449,2024-06-08 03:01:11,2024-06-07 13:36:08,392095350336.0,Product A,1211.0
,,,,,Shipment,2024-06-07 17:37:16,171-4666440-0238869,2024-06-08 04:53:44,2024-06-06 17:54:58,394167343800.0,Product A,366.0
,,,,,Shipment,2024-06-07 17:37:32,171-5499886-3595297,2024-06-07 22:39:13,2024-06-07 17:32:22,393129851096.0,Product A,493.0
,,,,,Return,2024-06-07 17:46:58,804-3495119-1638087,2024-06-08 00:34:32,2024-06-07 13:46:49,392083778694.0,Product A,0.0
,,,,,Shipment,2024-06-07 17:47:16,404-1976026-7411441,2024-06-07 23:28:03,2024-06-07 13:47:08,393098147410.0,Product A,387.0
,,,,,Shipment,2024-06-07 17:47:28,704-1052523-1036571,2024-06-08 04:04:34,2024-06-07 13:44:59,394187998538.0,Product A,640.0
,,,,,Shipment,2024-06-07 17:49:09,404-0265249-6655716,2024-06-07 20:39:35,2024-06-07 17:44:00,394215227238.0,Product A,340.0
,,,,,Shipment,2024-06-07 17:52:54,604-7297350-7117797,2024-06-07 20:42:33,2024-06-07 14:27:12,394168481505.0,Product A,549.0
,,,,,Shipment,2024-06-07 17:54:52,704-7145752-0030811,2024-06-08 17:50:39,2024-06-07 13:54:45,393654410374.0,Product A,824.0
,,,,,Shipment,2024-06-07 17:55:57,604-6144307-6632576,2024-06-07 19:24:34,2024-06-07 17:50:46,394149298580.0,Product A,710.0
,,,,,Shipment,2024-06-07 17:57:36,604-9209358-9430858,2024-06-07 22:37:35,2024-06-07 17:52:32,394209507187.0,Product A,347.0
,,,,,Shipment,2024-06-07 17:57:39,604-9209358-9430858,2024-06-07 20:36:36,2024-06-07 17:52:32,393705684558.0,Product A,375.0
,,,,,Shipment,2024-06-07 17:57:50,504-4013683-1299828,2024-06-08 10:57:17,2024-06-06 14:37:58,393658965895.0,Product A,375.0
,,,,,Shipment,2024-06-07 17:59:50,404-9244449-0393165,2024-06-08 01:29:16,2024-06-07 13:57:24,394198308317.0,Product A,710.0
,,,,,Shipment,2024-06-07 18:01:25,304-0024780-0255198,2024-06-08 00:01:12,2024-06-07 15:34:44,393705696975.0,Product A,1310.0
,,,,,Shipment,2024-06-07 18:04:35,804-8495913-2597572,2024-06-08 15:38:42,2024-06-07 14:04:02,393654247554.0,Product A,1187.0
,,,,,Shipment,2024-06-07 18:07:30,704-2260607-8672646,2024-06-07 19:47:13,2024-06-07 14:33:53,392651518506.0,Product A,1079.0
,,,,,Shipment,2024-06-07 18:09:44,204-4141769-0574561,2024-06-08 01:35:19,2024-06-04 21:07:56,394212885055.0,Product A,451.0
,,,,,Shipment,2024-06-07 18:11:11,604-0576600-4195445,2024-06-08 15:53:59,2024-06-07 13:40:13,392639556052.0,Product A,1028.5
,,,,,Shipment,2024-06-07 18:14:16,304-3976821-5491256,2024-06-08 15:54:21,2024-06-07 14:13:50,394189170390.0,Product A,1476.0
,,,,,Return,2024-06-07 18:25:59,804-1448055-2330820,2024-06-07 22:02:33,2024-06-07 18:20:52,392661151089.0,Product A,0.0
,,,,,Shipment,2024-06-07 18:29:57,704-8055242-2195877,2024-06-09 15:18:41,2024-06-07 14:29:38,394193025337.0,Product A,1200.0
,,,,,Return,2024-06-07 18:29:57,704-8055242-2195877,2024-06-09 15:18:41,2024-06-07 14:29:38,394193025337.0,Product A,-1200.0
,,,,,Shipment,2024-06-07 18:32:33,304-8407425-6238418,2024-06-08 15:35:45,2024-06-07 14:32:11,393705830333.0,Product A,347.0
,,,,,Shipment,2024-06-07 18:32:33,304-8407425-6238418,2024-06-08 15:35:45,2024-06-07 14:32:11,392069168623.0,Product A,1053.0
,,,,,Shipment,2024-06-07 18:34:41,204-1054630-5638803,2024-06-09 14:22:14,2024-06-07 14:34:30,394172480358.0,Product A,409.0
,,,,,Shipment,2024-06-07 18:37:38,704-8846951-4534404,2024-06-08 15:38:26,2024-06-07 14:25:26,392078553173.0,Product A,494.0
,,,,,Shipment,2024-06-07 18:38:17,204-9902279-0211265,2024-06-08 15:53:58,2024-06-07 14:37:49,393705855437.0,Product A,2481.6
,,,,,Return,2024-06-07 18:38:17,204-9902279-0211265,2024-06-08 15:53:58,2024-06-07 14:37:49,393705855437.0,Product A,-2481.6
,,,,,Shipment,2024-06-07 18:41:11,171-2357180-0638222,2024-06-08 15:50:24,2024-06-07 14:40:30,393112336872.0,Product A,1283.5
,,,,,Shipment,2024-06-07 18:43:51,504-7872905-3370125,2024-06-08 15:50:22,2024-06-07 14:43:43,392654119214.0,Product A,442.0
,,,,,Return,2024-06-07 18:53:42,804-1305132-6236112,2024-06-08 16:04:36,2024-06-07 11:15:12,392651196759.0,Product A,0.0
,,,,,Shipment,2024-06-07 18:53:51,171-1346541-1091091,2024-06-08 16:06:38,2024-06-07 14:53:41,394221282131.0,Product A,2760.8
,,,,,Shipment,2024-06-07 18:54:32,604-1403039-4415420,2024-06-08 15:39:19,2024-06-07 14:54:09,392066451741.0,Product A,1761.0
,,,,,Shipment,2024-06-07 18:55:36,804-1811387-5534880,2024-06-08 15:35:02,2024-06-07 14:53:13,393654915355.0,Product A,698.0
,,,,,Shipment,2024-06-07 18:57:57,704-6468178-1513981,2024-06-08 15:43:02,2024-06-07 14:57:37,392094493888.0,Product A,957.1
,,,,,Shipment,2024-06-07 19:01:01,404-4937315-2093957,2024-06-07 22:12:36,2024-06-07 18:55:53,392630510209.0,Product A,573.0
,,,,,Shipment,2024-06-07 19:03:37,704-2543237-6157899,2024-06-08 15:38:38,2024-06-07 15:03:14,392117716347.0,Product A,1317.0
,,,,,Shipment,2024-06-07 19:04:48,704-7388909-5072431,2024-06-08 01:00:12,2024-06-07 18:59:42,392090349343.0,Product A,383.0
,,,,,Shipment,2024-06-07 19:06:03,704-9315097-7693505,2024-06-07 21:27:15,2024-06-07 19:00:52,393666888088.0,Product A,1574.0
,,,,,Shipment,2024-06-07 19:08:20,204-6040990-3399064,2024-06-08 15:55:36,2024-06-06 21:31:12,394164731979.0,Product A,536.0
,,,,,Shipment,2024-06-07 19:11:52,204-0525372-8674791,2024-06-08 15:39:42,2024-06-07 15:11:17,392641236845.0,Product A,366.0
,,,,,Shipment,2024-06-07 19:12:33,304-7011032-4676873,2024-06-08 15:43:05,2024-06-07 14:11:01,393085509837.0,Product A,340.0
,,,,,Shipment,2024-06-07 19:13:09,171-5401064-3370357,2024-06-08 11:17:12,2024-06-07 15:13:06,393103129923.0,Product A,387.0
,,,,,Shipment,2024-06-07 19:16:23,204-8613156-1417342,2024-06-07 20:30:37,2024-06-07 19:11:12,392636969913.0,Product A,306.0
,,,,,Shipment,2024-06-07 19:18:27,504-1615087-5536506,2024-06-09 04:09:36,2024-06-07 15:18:16,394221834477.0,Product A,824.0
,,,,,Shipment,2024-06-07 19:19:07,404-8099098-9699007,2024-06-08 05:10:33,2024-06-07 15:17:07,394176687106.0,Product A,618.0
,,,,,Return,2024-06-07 19:19:07,404-8099098-9699007,2024-06-08 05:10:33,2024-06-07 15:17:07,394176687106.0,Product A,-618.0
,,,,,Shipment,2024-06-07 19:24:06,604-8184949-8570717,2024-06-07 23:34:19,2024-06-07 19:07:10,393681755474.0,Product A,451.0
,,,,,Shipment,2024-06-07 19:25:37,171-3242230-7155329,2024-06-08 15:35:17,2024-06-07 15:23:37,392086935158.0,Product A,676.0
,,,,,Shipment,2024-06-07 19:27:50,804-3348001-4072870,2024-06-08 16:07:02,2024-06-07 15:27:17,394215722357.0,Product A,4126.0
,,,,,Shipment,2024-06-07 19:36:22,804-3869201-7155597,2024-06-09 20:39:14,2024-06-07 15:36:20,394167183504.0,Product A,824.0
,,,,,Shipment,2024-06-07 19:37:09,504-4476856-0197320,2024-06-08 15:39:34,2024-06-07 15:36:43,394211652827.0,Product A,510.0
,,,,,Shipment,2024-06-07 19:39:47,171-2024864-4234240,2024-06-08 04:51:43,2024-06-07 00:04:26,394216109855.0,Product A,347.0
,,,,,Shipment,2024-06-07 19:40:10,204-8706628-2613561,2024-06-07 23:06:33,2024-06-07 19:35:00,392120386253.0,Product A,559.0
,,,,,Return,2024-06-07 19:40:10,204-8706628-2613561,2024-06-07 23:06:33,2024-06-07 19:35:00,392120386253.0,Product A,-559.0
,,,,,Return,2024-06-07 19:43:57,804-5123065-9476667,2024-06-08 15:48:40,2024-06-07 15:43:39,393711904672.0,Product A,0.0
,,,,,Shipment,2024-06-07 19:46:27,604-7953220-8519861,2024-06-08 15:43:41,2024-06-07 15:46:05,392088504956.0,Product A,455.0
,,,,,Shipment,2024-06-07 19:46:41,404-5456889-5395089,2024-06-08 15:38:33,2024-06-07 15:46:27,394215771555.0,Product A,310.0
,,,,,Shipment,2024-06-07 19:47:10,404-4971721-1397967,2024-06-08 03:12:36,2024-06-06 21:44:10,392668600933.0,Product A,558.0
,,,,,Shipment,2024-06-07 19:47:13,604-3680221-9299851,2024-06-08 15:47:37,2024-06-07 14:45:40,394222092114.0,Product A,1462.0
,,,,,Shipment,2024-06-07 19:49:41,504-3046364-0197719,2024-06-10 20:12:44,2024-06-07 15:49:35,392091649414.0,Product A,818.0
,,,,,Shipment,2024-06-07 19:49:44,504-3046364-0197719,2024-06-08 19:40:40,2024-06-07 15:49:35,392651197540.0,Product A,2473.0
,,,,,Shipment,2024-06-07 19:49:50,204-0086819-3559350,2024-06-08 14:10:39,2024-06-05 14:27:10,393653744178.0,Product A,510.0
,,,,,Return,2024-06-07 19:49:50,204-0086819-3559350,2024-06-08 14:10:39,2024-06-05 14:27:10,393653744178.0,Product A,-510.0
,,,,,Shipment,2024-06-07 19:50:51,171-7502463-2453643,2024-06-08 09:46:12,2024-06-07 15:48:45,393646148197.0,Product A,618.0
,,,,,Shipment,2024-06-07 19:50:57,804-1695337-8115050,2024-06-08 16:06:38,2024-06-07 15:50:42,393094263652.0,Product A,510.0
,,,,,Shipment,2024-06-07 19:57:22,804-9910099-6455936,2024-06-08 03:41:36,2024-06-07 14:01:40,393706250224.0,Product A,347.0
,,,,,Shipment,2024-06-07 19:59:12,404-0409055-9276822,2024-06-08 15:43:19,2024-06-07 15:58:41,394217167222.0,Product A,799.0
,,,,,Shipment,2024-06-07 20:02:57,604-6820974-8136121,2024-06-08 15:53:56,2024-06-07 15:58:10,392083617764.0,Product A,1272.0
,,,,,Shipment,2024-06-07 20:06:35,804-8846095-4472294,2024-06-08 12:10:14,2024-06-07 16:06:25,394656851576.0,Product A,306.0
,,,,,Return,2024-06-07 20:06:35,804-8846095-4472294,2024-06-08 12:10:14,2024-06-07 16:06:25,394656851576.0,Product A,-306.0
,,,,,Shipment,2024-06-07 20:08:21,204-9201561-1153422,2024-06-07 21:55:14,2024-06-07 12:17:16,392097384849.0,Product A,1079.0
